hek293	hela	k562
ENSG00000108590	1.75617013346537	2.27369558793009	NA
ENSG00000136146	2.04380266207614	2.26670196688409	NA
ENSG00000133997	1.91837353524614	2.228400358703	NA
ENSG00000141026	0.977722850917925	2.11058971029925	NA
ENSG00000068305	1.91332820436213	2.3392526340327	NA
ENSG00000081189	1.67633969242819	2.26670196688409	NA
ENSG00000106780	1.54511111557581	NA	1.86248643045038
ENSG00000143995	1.40855062939329	2.12057393120585	NA
ENSG00000134138	1.50926887917558	2.17609125905568	NA
ENSG00000165304	2.14683267661072	2.5641924606262	NA
ENSG00000133895	2.18600087492501	2.56561172490206	NA
ENSG00000146834	1.04435044205743	2.17084820364331	NA
ENSG00000140406	1.34113228631269	2.42357351973274	1.82560871628948
ENSG00000105976	2.02737556335589	2.81677141233335	NA
ENSG00000164024	2.21701424423141	2.6456187382427	NA
ENSG00000111142	2.22655856674397	2.3392526340327	NA
ENSG00000103260	2.15418217946734	2.36361197989214	2.04542551280688
ENSG00000037897	1.64003926035086	2.33081946649584	NA
ENSG00000203791	2.15572323424867	2.25382243870807	NA
ENSG00000087995	1.78025870702436	NA	NA
ENSG00000165055	1.85939879729661	2.31597034545692	NA
ENSG00000165819	2.26165428906132	2.32345836684947	NA
ENSG00000138382	2.08484383908587	2.78074923110355	NA
ENSG00000185432	1.97905088799462	2.75951675946219	2.06669701379463
ENSG00000170439	1.86880249814439	2.81796180453199	NA
ENSG00000197006	2.33003620214929	2.83619748077893	NA
ENSG00000140259	1.43648314899629	2.21590181320403	1.67362427219745
ENSG00000140545	2.65631204108386	NA	NA
ENSG00000147324	1.41813432907921	2.33081946649584	2.09514360316015
ENSG00000163975	2.34345098661343	2.19312459835446	NA
ENSG00000167700	1.84563214312271	2.31597034545692	1.86632839249874
ENSG00000164073	2.12623582608101	2.228400358703	NA
ENSG00000174197	1.70086127853564	NA	NA
ENSG00000131446	1.61366234318632	2.43328968519503	NA
ENSG00000168282	1.33370872065227	NA	1.73144862264437
ENSG00000161013	2.32259329618003	2.85733249643127	NA
ENSG00000198408	2.16593667550914	2.41363499719856	NA
ENSG00000170430	2.53799020945507	NA	NA
ENSG00000102858	2.11926234979574	2.47275644931721	NA
ENSG00000008394	2.35536767099358	3.15836249209525	NA
ENSG00000101752	2.18199360069117	2.75035408876271	2.20531707650204
ENSG00000197530	2.58051293776389	2.63367040605144	NA
ENSG00000135596	2.33032922326979	2.22219604630172	NA
ENSG00000133816	1.92079868153275	2.70552161342267	NA
ENSG00000243156	1.96452980294172	NA	NA
ENSG00000100139	2.04603523414313	2.56276854301652	2.16991414842113
ENSG00000101871	1.69632753304459	NA	NA
ENSG00000165175	0.882439425964744	2.13033376849501	NA
ENSG00000080561	1.7469269746698	NA	NA
ENSG00000155545	1.38442520550044	2.13987908640124	NA
ENSG00000141503	2.36937727564117	2.32345836684947	NA
ENSG00000107789	1.7206325061088	2.2405492482826	1.93490949510662
ENSG00000164654	1.72745783389923	2.19312459835446	NA
ENSG00000027001	2.33734719793052	3.01994668167884	2.10918141854758
ENSG00000167842	1.08445248502736	2.11461098423217	NA
ENSG00000125863	2.05072075769528	2.57194163507446	1.91784973939892
ENSG00000196588	1.5882778803254	2.26670196688409	NA
ENSG00000186260	1.55454600011988	2.20951501454263	NA
ENSG00000128585	2.27478906978443	2.35449260058944	NA
ENSG00000079277	2.06800337810233	NA	NA
ENSG00000099875	1.70888983318044	2.27369558793009	NA
ENSG00000075975	1.77239293363597	2.35449260058944	2.01679880047653
ENSG00000011143	2.37858624210606	2.52633927738984	NA
ENSG00000110917	2.11505818241268	2.78589902838438	NA
ENSG00000168404	1.78854722493379	2.3392526340327	NA
ENSG00000130382	2.06133012539826	2.56561172490206	2.13530285485396
ENSG00000078403	1.5874808182969	NA	NA
ENSG00000171843	1.71002498712439	2.17084820364331	NA
ENSG00000130396	2.52100973602976	NA	NA
ENSG00000275023	2.29688706317486	2.54604886640173	NA
ENSG00000108788	1.65459996986258	2.32345836684947	NA
ENSG00000103150	2.01628834129083	2.45666962942376	NA
ENSG00000139428	2.11680648718359	2.53478735862949	NA
ENSG00000132763	1.85023122408625	2.30835094858673	1.61252778906922
ENSG00000169446	1.95432474227425	2.71011736511182	2.09272587550793
ENSG00000102996	1.84504723096412	2.64914006414422	2.21041231923582
ENSG00000008516	1.92170153188924	NA	NA
ENSG00000155229	2.22430487660025	2.72851610475977	NA
ENSG00000020426	2.03498280043783	2.23451728351269	NA
ENSG00000138587	2.228908665015	NA	NA
ENSG00000070444	1.45634711767744	2.1981069988734	NA
ENSG00000130675	1.26333502759412	2.228400358703	NA
ENSG00000075643	2.04680060588245	2.68124123737559	NA
ENSG00000124615	1.94851026232328	NA	NA
ENSG00000164172	2.15570465741181	2.9029813997975	NA
ENSG00000124217	0.953157050710727	2.0920184707528	1.44954164794119
ENSG00000103111	1.66374784769144	2.44185217577329	NA
ENSG00000061987	2.50257757932569	2.28735377271475	NA
ENSG00000133422	2.13884375108571	2.34635297445064	NA
ENSG00000159256	1.49415443613949	2.17609125905568	NA
ENSG00000133131	2.27890161872618	NA	NA
ENSG00000185787	2.11441376443173	2.77246840305328	NA
ENSG00000123562	2.33073255596647	2.76760106805034	NA
ENSG00000171160	1.94560541261266	NA	NA
ENSG00000101928	1.96724408886128	2.43328968519503	NA
ENSG00000130150	2.07238454631263	2.32345836684947	NA
ENSG00000155363	2.48844053163846	2.62695595143545	NA
ENSG00000079931	2.46660468754815	NA	NA
ENSG00000107186	2.13241872062443	2.30835094858673	NA
ENSG00000103152	2.09730408259283	2.72705301135386	NA
ENSG00000196199	2.08819078061866	2.32345836684947	NA
ENSG00000178802	2.13274528303825	2.60227708430019	NA
ENSG00000008382	2.50858900025495	2.38021124171161	NA
ENSG00000130830	2.50834614205665	3.09412159584056	NA
ENSG00000108852	2.05813980318658	2.65321251377534	NA
ENSG00000072415	1.78689014732068	2.30835094858673	NA
ENSG00000105926	2.06893150193555	2.20951501454263	NA
ENSG00000150054	2.14126677734207	2.70654710264036	NA
ENSG00000066382	2.15528996844645	2.20466251174822	NA
ENSG00000128309	1.96389908321377	NA	2.23676842094156
ENSG00000115204	2.29936350869788	2.8380931384456	NA
ENSG00000149573	1.93247034681717	2.63788981658079	NA
ENSG00000160588	1.77480559516351	2.29402509409532	2.04884422070308
ENSG00000153029	1.91226657743786	2.6232492903979	NA
ENSG00000158186	1.81952145945608	2.61129836229643	NA
ENSG00000011028	2.29652915319988	2.32345836684947	NA
ENSG00000020922	2.49876910061079	2.25382243870807	NA
ENSG00000118242	1.79585481577402	2.30835094858673	1.8268972821176
ENSG00000037757	1.97145227412529	2.77378644498119	NA
ENSG00000278619	1.26548741705914	2.44746813094976	1.97904350746111
ENSG00000169288	1.89178537954186	2.2792105126014	NA
ENSG00000159111	1.62159111641743	2.48230176722344	NA
ENSG00000174547	2.22572004057	3.07918124604762	2.06565642918944
ENSG00000172172	2.17998476553848	2.35449260058944	1.91716628131761
ENSG00000180992	1.72737624193119	2.59769518592551	2.10685049989423
ENSG00000137547	1.79435235540643	2.53706314278162	2.04015604875753
ENSG00000166902	1.94219023878164	2.63848925695464	1.87948307863005
ENSG00000158042	1.51296565467479	2.41060854256837	NA
ENSG00000112110	1.80514603673224	2.76671020726226	1.97500501340968
ENSG00000112651	1.9274108058249	2.81954393554187	NA
ENSG00000242485	2.08021488266969	2.79225157190326	1.9605133951964
ENSG00000197345	2.23566916225053	3.01994668167884	1.8539593785686
ENSG00000108826	1.78662896693603	NA	1.88123380207924
ENSG00000086504	2.16940929104579	2.91105102032813	NA
ENSG00000114686	2.14022190762424	2.91169015875386	NA
ENSG00000106591	1.76425314761483	2.55630250076729	1.7454124584614
ENSG00000243147	2.05333088176254	2.65667304588485	1.79642305974302
ENSG00000130312	1.54258997627563	2.57194163507446	1.80893350874989
ENSG00000132313	1.96894288963719	2.30059548388996	NA
ENSG00000204316	2.01387262062782	2.76671020726226	NA
ENSG00000154719	2.41497854324491	2.88874096068289	1.87226189381407
ENSG00000105364	2.12798282535594	2.82891756161669	NA
ENSG00000185608	1.99344017625832	3.15836249209525	NA
ENSG00000182154	1.84581824725674	3.15836249209525	1.77602991569886
ENSG00000198015	2.32320348472992	NA	NA
ENSG00000055950	1.85849165147511	2.72460351539672	NA
ENSG00000278845	2.1478299797798	2.70603466071435	2.2759109335584
ENSG00000259494	1.69115747603129	2.34635297445064	1.80026903257356
ENSG00000175581	2.21183664721794	2.87852179550121	NA
ENSG00000136897	1.48253433550614	2.30835094858673	1.61843019457061
ENSG00000172590	2.38885006411033	2.85733249643127	NA
ENSG00000183617	1.76155559030418	2.80304721049113	2.24024119928262
ENSG00000143436	1.85333439319735	2.92241402414563	NA
ENSG00000048544	1.92672350601769	2.7131544018373	1.97921645815859
ENSG00000181991	2.30472956485678	2.77815125038364	NA
ENSG00000096080	1.85081876131621	2.30059548388996	2.00337456936274
ENSG00000163319	2.08407691416083	3.15836249209525	NA
ENSG00000122140	1.52903504397135	2.52244423350632	2.18888459940976
ENSG00000181610	1.91792101365966	2.5641924606262	2.20521018677695
ENSG00000062582	1.913780728187	3.15836249209525	2.03765579164388
ENSG00000125901	1.68631304963977	2.56561172490206	2.07244919038187
ENSG00000147586	2.01372422403907	2.30059548388996	NA
ENSG00000102738	1.87837503429383	2.34635297445064	NA
ENSG00000090263	2.12903265775145	2.38021124171161	NA
ENSG00000074071	1.77433142737738	2.81756536955978	NA
ENSG00000061794	2.06239874186817	2.75815462196739	2.17527917128483
ENSG00000125445	1.85115368392769	2.79309160017658	2.08327007669147
ENSG00000135972	2.19771005349534	2.36361197989214	2.00988461823797
ENSG00000148187	1.7680130747173	2.6898414091375	NA
ENSG00000113318	2.15369017408222	2.38021124171161	2.06939868255539
ENSG00000135097	1.71945218810254	NA	NA
ENSG00000153944	2.27396280220899	2.25382243870807	NA
ENSG00000188895	1.77519345699105	NA	NA
ENSG00000005302	2.14778710892584	NA	NA
ENSG00000147065	2.44450563400184	3.15836249209525	2.17830157369344
ENSG00000148450	2.88844214055084	2.18639121569549	NA
ENSG00000174099	2.3220166929329	2.83084519230861	NA
ENSG00000187193	1.63142008566846	2.36361197989214	1.99142981887543
ENSG00000182979	2.46590431541971	2.35449260058944	NA
ENSG00000149480	1.97743697944402	2.58024050826538	NA
ENSG00000099810	2.14746715005377	NA	NA
ENSG00000172167	1.88373608974819	2.25382243870807	NA
ENSG00000137409	2.2405133873732	3.15836249209525	NA
ENSG00000109919	2.69670636981548	3.15836249209525	NA
ENSG00000147649	2.19611326396595	2.76537048029165	NA
ENSG00000066855	2.16019674518218	2.72263392253381	NA
ENSG00000148824	2.24864956069868	2.2792105126014	NA
ENSG00000100714	2.4964492546781	3.04367658560272	NA
ENSG00000120254	2.00764313354124	2.46478751964594	NA
ENSG00000085760	2.13862884408917	2.71113207230684	NA
ENSG00000122033	1.90471612207828	2.2464985807958	NA
ENSG00000171100	1.88892146997808	2.19312459835446	1.93255248492398
ENSG00000063601	2.08516476229724	2.68124123737559	NA
ENSG00000150712	1.90221780131098	2.50487845941022	NA
ENSG00000163719	2.08324637221675	2.78760214618234	NA
ENSG00000087053	2.10863957363686	2.77510049887902	NA
ENSG00000100330	1.73723068768062	2.28735377271475	NA
ENSG00000139505	2.07925904964184	2.69355108559591	1.86069649272662
ENSG00000003987	2.07909328965081	NA	NA
ENSG00000104643	1.68870033950116	2.41161970596323	NA
ENSG00000135297	1.98434817810839	2.63788981658079	NA
ENSG00000105887	2.19306173134515	2.89309566609623	2.13218353942459
ENSG00000116984	2.11152098477984	2.69090455405497	NA
ENSG00000120662	1.75460082131802	2.23451728351269	NA
ENSG00000170873	1.64033758468576	2.1981069988734	NA
ENSG00000129422	1.74404700665914	2.31597034545692	NA
ENSG00000128654	2.40108596345837	2.72015930340596	2.09188040145147
ENSG00000177034	1.83994743960515	2.5497387312649	1.77473965309203
ENSG00000170681	1.6425385683892	NA	NA
ENSG00000272573	1.80173987035049	NA	NA
ENSG00000146085	2.32716009268675	2.77378644498119	1.86927997128279
ENSG00000167508	2.19192923011835	2.38021124171161	NA
ENSG00000110921	1.8141953399205	2.3392526340327	NA
ENSG00000182534	2.34528386088281	3.15836249209525	NA
ENSG00000162576	1.88192864819114	2.81796180453199	NA
ENSG00000179820	1.5712699136668	2.69460519893357	NA
ENSG00000132382	2.25785846224319	2.59703666497765	NA
ENSG00000101057	2.33677104259559	3.15836249209525	2.32965360374757
ENSG00000005810	1.96405099514177	2.28735377271475	NA
ENSG00000172936	1.76777960789056	NA	NA
ENSG00000104177	2.64749713974573	NA	NA
ENSG00000172428	2.1546767315405	2.2464985807958	1.77525224034304
ENSG00000133026	2.21931227515952	2.18639121569549	NA
ENSG00000100345	2.12435730731591	2.99352440316707	NA
ENSG00000101608	2.0526646752634	2.84707886206572	NA
ENSG00000092841	2.37061675261222	3.15836249209525	NA
ENSG00000196465	2.41709234970975	2.80631566980811	NA
ENSG00000197879	2.38205433648758	2.9887372752888	NA
ENSG00000176658	2.17617584994446	NA	NA
ENSG00000157483	1.8862936036778	2.55630250076729	NA
ENSG00000095777	1.81426868772738	NA	NA
ENSG00000197535	2.29845939027788	3.15836249209525	NA
ENSG00000167306	2.12910406037504	NA	NA
ENSG00000128833	1.95893347281418	NA	NA
ENSG00000196586	2.73690218322616	2.91960102378411	NA
ENSG00000099331	2.28886383705002	2.73671513360561	NA
ENSG00000036448	2.07038951489201	NA	NA
ENSG00000102921	1.44748537410923	2.13987908640124	NA
ENSG00000150456	1.98613300164441	2.1981069988734	NA
ENSG00000077616	1.84911106485029	NA	NA
ENSG00000166886	1.13336711013384	2.14550717140966	1.98554640049426
ENSG00000196531	2.30087679132382	3.15836249209525	NA
ENSG00000160877	1.75356196748887	2.4437322414016	NA
ENSG00000148411	1.40390940850543	2.18127177155946	1.86081976902025
ENSG00000008130	2.04667672878407	2.48657215051836	NA
ENSG00000172890	2.14766762897406	2.29402509409532	NA
ENSG00000145414	1.96757939857944	2.30059548388996	NA
ENSG00000198951	2.19928646365138	3.15836249209525	2.16591387858709
ENSG00000108784	1.50069400088247	2.35449260058944	NA
ENSG00000103174	1.64732555561879	2.77510049887902	NA
ENSG00000170191	1.25226679035217	2.12450422483428	1.66138870283716
ENSG00000095380	2.13623266203452	3.00086772153123	2.21082597068638
ENSG00000186310	1.73883736497299	NA	NA
ENSG00000105402	2.53966383975675	2.98227123303957	NA
ENSG00000125814	1.67450873618085	2.21590181320403	NA
ENSG00000134265	2.22901391625093	2.36361197989214	NA
ENSG00000141562	2.2339102572173	2.78290240597464	NA
ENSG00000103245	2.15905392243817	2.17609125905568	NA
ENSG00000134440	2.20847349409621	2.80016699020136	NA
ENSG00000137513	2.13666453252288	2.30835094858673	2.04539823881861
ENSG00000132780	2.38164196781076	2.71113207230684	NA
ENSG00000171428	1.32901554001853	2.15472820744016	NA
ENSG00000135372	2.25997361417281	2.54157924394658	NA
ENSG00000090971	1.74140491871166	2.69037330691606	NA
ENSG00000109065	1.75068545908622	2.20951501454263	NA
ENSG00000134369	1.68739038187494	2.36361197989214	NA
ENSG00000172915	1.72679194346522	2.20466251174822	NA
ENSG00000104320	2.12924271251373	2.60227708430019	NA
ENSG00000104490	1.81752793510109	2.2464985807958	NA
ENSG00000149294	2.48069606718716	NA	NA
ENSG00000010292	2.30276068918431	3.00578089995465	NA
ENSG00000151503	2.3590160458215	2.77815125038364	NA
ENSG00000146918	2.76131969028368	2.83238116024704	NA
ENSG00000025770	2.21815710632846	2.81597600097199	NA
ENSG00000136937	2.25085217156512	2.79851253303135	NA
ENSG00000114503	2.01979928029903	2.38021124171161	NA
ENSG00000071051	1.69863657483476	NA	NA
ENSG00000061676	2.34965585180498	2.91360194972916	NA
ENSG00000125912	2.30810143996154	2.79056662514608	NA
ENSG00000124151	1.84530226778263	2.2792105126014	NA
ENSG00000266412	1.78987184520764	2.52865964523499	2.0885389843699
ENSG00000124160	1.63587324283336	2.28735377271475	1.73995675800607
ENSG00000198646	1.85291379019054	2.51613857671707	1.88365510210956
ENSG00000141027	2.30266967728907	2.79225157190326	NA
ENSG00000196498	2.21781845905852	2.31597034545692	NA
ENSG00000166579	1.77620092782	2.22219604630172	NA
ENSG00000131507	2.46365588540186	2.94339557650895	1.91689996724927
ENSG00000188566	2.23723605231972	2.2405492482826	NA
ENSG00000104419	1.97011238117012	2.57333584006607	NA
ENSG00000165795	2.41696800517489	2.64087877870162	NA
ENSG00000101079	2.2914410806497	3.01038477149838	2.2367683861451
ENSG00000103034	2.11280468361414	2.13987908640124	NA
ENSG00000125356	2.37321023356982	3.15836249209525	1.72512639847806
ENSG00000184752	2.21488102534776	3.15836249209525	NA
ENSG00000186010	2.43339070786751	3.15836249209525	NA
ENSG00000189043	2.63077461692222	3.15836249209525	1.86805211385701
ENSG00000128609	2.45128666373258	2.38021124171161	NA
ENSG00000119421	2.04318723145452	2.92982748123069	2.05391380579593
ENSG00000139180	2.39758950586403	3.15836249209525	NA
ENSG00000004779	2.10755222767957	3.07283787466309	1.74260481157002
ENSG00000137806	1.89296828684167	2.79518458968242	1.78551655107297
ENSG00000164182	2.22283667111069	2.14921911265538	1.8056481094009
ENSG00000183648	2.57079516794059	2.30059548388996	1.68717915964458
ENSG00000140990	2.19035072727975	3.06818586174616	2.10759064801526
ENSG00000147123	2.24461156826812	3.15836249209525	2.07090506497422
ENSG00000119013	2.29171441054544	3.15836249209525	1.77818585304899
ENSG00000065518	2.43069364906227	NA	1.8208947720778
ENSG00000165264	2.31552272666868	3.15836249209525	NA
ENSG00000099795	2.31016796857169	3.06145247908719	2.23637150939816
ENSG00000147684	2.19828880702923	3.15836249209525	1.92838824433375
ENSG00000151366	2.32853696195943	3.15836249209525	NA
ENSG00000023228	2.47971056571626	2.98820210025878	NA
ENSG00000213619	1.99952711451015	3.01594624365757	NA
ENSG00000164258	2.32926582328674	3.15836249209525	1.8218724536052
ENSG00000145494	2.30767443105841	2.31597034545692	1.93772618846746
ENSG00000115286	2.36009322973061	2.80631566980811	NA
ENSG00000110717	2.2652055519067	3.15836249209525	NA
ENSG00000167792	2.56841368236434	3.15836249209525	NA
ENSG00000178127	2.13196951927795	2.88637790675857	NA
ENSG00000160194	2.07470708729245	2.43806745045349	2.03237625557557
ENSG00000078114	2.29245431405141	2.23451728351269	NA
ENSG00000123119	2.15449954228694	NA	NA
ENSG00000125967	2.0920911168457	2.20951501454263	NA
ENSG00000139350	2.25997507044865	2.44746813094976	NA
ENSG00000069869	2.29092064737366	2.3392526340327	NA
ENSG00000049759	1.82702168157657	2.31597034545692	NA
ENSG00000129559	2.44556848638765	3.12057393120585	1.8570618175075
ENSG00000277586	1.78344558414017	NA	NA
ENSG00000140398	1.76125868887713	2.228400358703	NA
ENSG00000154328	1.90602692287449	2.73094369342774	NA
ENSG00000137601	1.9919631821081	2.27369558793009	NA
ENSG00000117650	1.98322238752284	2.51134851549021	2.00775400976765
ENSG00000136098	2.15691350277811	2.30059548388996	NA
ENSG00000114904	2.02064332254608	2.6414741105041	NA
ENSG00000119408	2.02031742651568	2.27369558793009	NA
ENSG00000160602	1.97856227211517	2.23451728351269	NA
