EnsemblGeneID,GeneName,UniProtID,UniProtID_T,K,k,T50,ProteinHalfLife
ENSG00000159259,CHAF1B,Q13112,Q13112,0.066304751,0.040410731,10.45395949,1.234328752
ENSG00000135698,MPHOSPH6,Q99547,Q99547,0.040824257,0.014855746,16.9788068,1.668930985
ENSG00000091483,FH,P07954,P07954-2;P07954,0.027626075,0.007181309,25.09032462,1.984621843
ENSG00000163378,EOGT,Q5NDL2,Q5NDL2;Q5NDL2-3;Q5NDL2-2,0.0352,0.014405332,19.69168127,1.682302179
ENSG00000242498,ARPIN,Q7Z6K5,Q7Z6K5-2;Q7Z6K5,0.025299802,0.003767121,27.39733577,2.264815901
ENSG00000198056,PRIM1,P49642,P49642,0.028491402,0.011077978,24.32829298,1.796364957
ENSG00000134153,EMC7,Q9NPA0,Q9NPA0,0.0641,0.03786,10.81352856,1.262644851
ENSG00000170604,IRF2BP1,Q8IU81,Q8IU81,0.049596371,0.023352293,13.97576413,1.472495925
ENSG00000124209,RAB22A,Q9UL26,Q9UL26,0.0241,#NUM!,28.7612938,NA
ENSG00000241343,RPL36A,P83881,P83881,0.0167,#NUM!,41.5058192,NA
ENSG00000162337,LRP5,O75197,O75197,0.0879,0.06237,7.885633453,1.045849717
ENSG00000126934,MAP2K2,P36507,P36507,0.033396257,0.00837,20.75523538,1.918100003
ENSG00000100911,PSME2,Q9UL46,Q9UL46,0.024549949,0.01042,28.2341596,1.822957742
ENSG00000091527,CDV3,Q9UKY7,Q9UKY7;Q9UKY7-2;Q9UKY7-3,0.037137851,0.01556,18.66417028,1.648815868
ENSG00000100612,DHRS7,Q9Y394,Q9Y394-2;Q9Y394,0.023,0.00052,30.13683394,3.124822117
ENSG00000131558,EXOC4,Q96A65,Q96A65;Q96A65-2,0.035732338,0.011435524,19.39831575,1.782569407
ENSG00000116288,PARK7,Q99497,Q99497,0.025499216,0.00322,27.18307847,2.332969589
ENSG00000076248,UNG,P13051,P13051;P13051-2,0.110172592,0.084222071,6.291466587,0.915399546
ENSG00000100865,CINP,Q9BW66,Q9BW66;Q9BW66-3;Q9BW66-2,0.0345,0.013083394,20.09122262,1.724105039
ENSG00000161057,PSMC2,P35998,P35998-2,0.0225,#NUM!,30.80654136,NA
ENSG00000112742,TTK,P33981,P33981-2;P33981,0.12749902,0.103002416,5.436490278,0.827978052
ENSG00000164172,MOCS2,O96007,O96007,0.0487917,0.023054527,14.20625186,1.478069251
ENSG00000119929,CUTC,Q9NTM9,Q9NTM9,0.0334,0.017890478,20.7529096,1.588203519
ENSG00000164796,CSMD3,Q7Z407,Q7Z407-3;Q7Z407-4;Q7Z407-2;Q7Z407,0.047210168,0.022972601,14.68215861,1.47961529
ENSG00000130255,RPL36,Q9Y3U8,Q9Y3U8,0.0262,0.003980854,26.45599926,2.240849192
ENSG00000177045,SIX5,Q8N196,Q8N196,0.114,0.08776,6.080238426,0.897528847
ENSG00000151093,OXSM,Q9NWU1,Q9NWU1-2;Q9NWU1,0.0236,0.00172,29.37064324,2.605297014
ENSG00000182534,MXRA7,P84157,P84157-2;P84157-3;P84157,0.0197,#NUM!,35.18513607,NA
ENSG00000162591,MEGF6,O75095,O75095-2;O75095,0.148,0.12552,4.683426896,0.74211253
ENSG00000099290,FAM21A,Q641Q2,Q641Q2-2;Q641Q2,0.043549742,0.019353429,15.91621796,1.554067546
ENSG00000130202,PVRL2,Q92692,Q92692-2;Q92692,0.045820519,0.011361127,15.12744049,1.785404058
ENSG00000188643,S100A16,Q96FQ6,Q96FQ6,0.0518,0.02906,13.3812197,1.377529851
ENSG00000148843,PDCD11,Q14690,Q14690,0.039238374,0.014372098,17.6650332,1.683305292
ENSG00000107077,KDM4C,Q9H3R0,Q9H3R0-3;Q9H3R0-4;Q9H3R0-2;Q9H3R0,0.102,0.07647,6.795560594,0.957334371
ENSG00000099804,CDC34,P49427,P49427,0.071728237,0.047572938,9.663518977,1.163465491
ENSG00000179021,C3orf38,Q5JPI3,Q5JPI3;Q5JPI3-2,0.0643,0.03806,10.77989394,1.260356677
ENSG00000125779,PANK2,Q9BZ23,Q9BZ23-3;Q9BZ23-4;Q9BZ23;Q9BZ23-2,0.0892,0.06296,7.770708302,1.041760742
ENSG00000100934,SEC23A,Q15436,Q15436;Q15436-2,0.025692995,0.00236,26.97806061,2.467913458
ENSG00000165240,ATP7A,Q04656,Q04656-5;Q04656;Q04656-2;Q04656-3,0.0386,0.01586,17.95718084,1.640522278
ENSG00000168014,C2CD3,Q4AC94,Q4AC94-2;Q4AC94-4;Q4AC94-1;Q4AC94-3;Q4AC94,0.134,0.10776,5.172740153,0.808367878
ENSG00000107438,PDLIM1,O00151,O00151,0.028893771,0.002859755,23.98950215,2.384496597
ENSG00000165733,BMS1,Q14692,Q14692,0.044992888,0.02332,15.40570535,1.473096915
ENSG00000166508,MCM7,P33993,P33993;P33993-3;P33993-2,0.048697433,0.024177709,14.23375186,1.457410319
ENSG00000196470,SIAH1,Q8IUQ4,Q8IUQ4-2;Q8IUQ4-3;Q8IUQ4,0.165544556,0.140474418,4.187073242,0.693228219
ENSG00000175581,MRPL48,Q96GC5,Q96GC5-3;Q96GC5,0.048520202,0.022209349,14.28574392,1.494289625
ENSG00000136193,SCRN1,Q12765,Q12765;Q12765-2;Q12765-3,0.027611954,0.00372,25.10315577,2.270282521
ENSG00000112367,FIG4,Q92562,Q92562,0.0271,0.00086,25.57738674,2.90632701
ENSG00000157978,LDLRAP1,Q5SW96,Q5SW96,0.048153712,0.023838775,14.39447031,1.463541524
ENSG00000177425,PAWR,Q96IZ0,Q96IZ0,0.053662743,0.031033711,12.91673031,1.348991754
ENSG00000162368,CMPK1,P30085,P30085;P30085-2,0.029248932,0.004419547,23.69820512,2.195447656
ENSG00000140320,BAHD1,Q8TBE0,Q8TBE0-3;Q8TBE0-2;Q8TBE0,0.224639712,0.198386081,3.085595044,0.543314262
ENSG00000136243,NUPL2,O15504,O15504;O15504-3,0.061242142,0.036355979,11.31814065,1.280249619
ENSG00000153015,CWC27,Q6UX04,Q6UX04;Q6UX04-2,0.038248399,0.014121062,18.12225361,1.690958093
ENSG00000183624,HMCES,Q96FZ2,Q96FZ2,0.0712,0.04567,9.73521321,1.181194449
ENSG00000139725,RHOF,Q9HBH0,Q9HBH0-2;Q9HBH0,0.0397,0.01346,17.45962671,1.711780401
ENSG00000038382,TRIO,O75962,O75962-4;O75962;O75962-5;O75962-2,0.053640004,0.029806201,12.92220605,1.36651884
ENSG00000089127,OAS1,P00973,P00973-2;P00973-4;P00973;P00973-3,0.069085816,0.043179349,10.03313297,1.205549368
ENSG00000018510,AGPS,O00116,O00116,0.028646466,0.006153568,24.19660375,2.051698452
ENSG00000149923,PPP4C,P60510,P60510,0.05258631,0.026727942,13.18113365,1.413859936
ENSG00000162174,ASRGL1,Q7L266,Q7L266,0.0266,0.03257,26.05816468,1.328007702
ENSG00000177548,RABEP2,Q9H5N1,Q9H5N1;Q9H5N1-2,0.026399811,0.00722,26.25576338,1.982288263
ENSG00000138375,SMARCAL1,Q9NZC9,Q9NZC9,0.048673401,0.022225877,14.24077959,1.493966558
ENSG00000107554,DNMBP,Q6XZF7,Q6XZF7;Q6XZF7-2,0.050338454,0.026287628,13.76973504,1.421074056
ENSG00000064042,LIMCH1,Q9UPQ0,Q9UPQ0-10;Q9UPQ0-2;Q9UPQ0;Q9UPQ0-4;Q9UPQ0-8;Q9UPQ0-3;Q9UPQ0-5;Q9UPQ0-7,0.065162873,0.040647143,10.63714889,1.23179544
ENSG00000172115,CYCS,P99999,P99999;CON__P62894,0.0225,0.00126,30.80654136,2.740454916
ENSG00000159086,PAXBP1,Q9Y5B6,Q9Y5B6;Q9Y5B6-2;Q9Y5B6-3;Q9Y5B6-4,0.033278371,0.01202,20.82875911,1.760920993
ENSG00000183735,TBK1,Q9UHD2,Q9UHD2,0.047648715,0.021222479,14.54702791,1.514029356
ENSG00000162614,NEXN,Q0ZGT2,Q0ZGT2-2,0.0357,0.01017,19.41588741,1.833504508
ENSG00000101146,RAE1,P78406,P78406,0.040976823,0.016882067,16.91559117,1.613399831
ENSG00000125877,ITPA,Q9BY32,Q9BY32-2;Q9BY32;Q9BY32-3,0.040118824,0.02446,17.27735561,1.452369008
ENSG00000103126,AXIN1,O15169,O15169-2;O15169,0.131863566,0.105964745,5.25654813,0.815664063
ENSG00000162231,NXF1,Q9UBU9,Q9UBU9;Q9UBU9-2,0.028827071,0.005816494,24.04500929,2.076164192
ENSG00000114480,GBE1,Q04446,Q04446,0.027249587,0.00436,25.43697916,2.201338972
ENSG00000168434,COG7,P83436,P83436,0.042739443,0.01817,16.21797407,1.581470534
ENSG00000076053,RBM7,Q9Y580,Q9Y580,0.053579007,0.027652852,12.93691724,1.399085538
ENSG00000011260,UTP18,Q9Y5J1,Q9Y5J1,0.068456556,0.042691918,10.1253587,1.21047979
ENSG00000240857,RDH14,Q9HBH5,Q9HBH5,0.036321344,0.03358957,19.08374284,1.314621019
ENSG00000088205,DDX18,Q9NVP1,Q9NVP1,0.030928789,0.00766,22.41106745,1.956596691
ENSG00000111276,CDKN1B,P46527,P46527,0.03,0.015585878,23.10490602,1.648094182
ENSG00000149100,EIF3M,Q7L2H7,Q7L2H7,0.046242837,0.021803064,14.98928745,1.502307931
ENSG00000138641,HERC3,Q15034,Q15034;Q15034-2,0.235991525,0.211994468,2.937169798,0.514500933
ENSG00000184432,COPB2,P35606,P35606-2;P35606,0.02968316,0.004888272,23.35152914,2.151670126
ENSG00000170502,NUDT9,Q9BW91,Q9BW91-2;Q9BW91,0.035893175,0.010346347,19.31139231,1.826038414
ENSG00000117525,F3,P13726,P13726-2;P13726,0.080131454,0.055891872,8.650126032,1.093476802
ENSG00000184867,ARMCX2,Q7L311,Q7L311,0.0595,0.03702,11.64953245,1.272389047
ENSG00000125534,PPDPF,Q9H3Y8,Q9H3Y8;Q9H3Y8-2,0.728,0.70552,0.952125248,-0.007683868
ENSG00000090621,PABPC4,Q13310,Q13310-3;Q13310-2,0.015491933,#NUM!,44.74245811,NA
ENSG00000139722,VPS37B,Q9H9H4,Q9H9H4,0.048998367,0.024595512,14.14633218,1.449969597
ENSG00000180398,MCFD2,Q8NI22,Q8NI22-2;Q8NI22-3;Q8NI22,0.0298,0.00356,23.2599725,2.289375463
ENSG00000188739,RBM34,P42696,P42696;P42696-2,0.0527,0.02646,13.15269792,1.418235621
ENSG00000066044,ELAVL1,Q15717,Q15717;Q15717-2,0.032325841,0.006021262,21.44251032,2.061137913
ENSG00000078369,GNB1,P62873,P62873;P62873-2,0.040271578,0.015544761,17.21182069,1.649241407
ENSG00000107897,ACBD5,Q5T8D3,Q5T8D3-2;Q5T8D3-3;Q5T8D3,0.03317288,0.01957,20.89499526,1.549234635
ENSG00000037637,FBXO42,Q6P3S6,Q6P3S6,0.077985576,0.052718816,8.888145985,1.11885981
ENSG00000104671,DCTN6,O00399,O00399,0.0668,0.04127,10.3764548,1.225190992
ENSG00000111885,MAN1A1,P33908,P33908-2;P33908,0.036,0.014936988,19.25408835,1.666562439
ENSG00000166548,TK2,O00142,O00142-5;O00142-2;O00142-3;O00142-4;O00142,0.0188,#NUM!,36.86953088,NA
ENSG00000120688,WBP4,O75554,O75554-2;O75554,0.0283,0.007101634,24.49283324,1.989467198
ENSG00000148660,CAMK2G,Q13555,Q13555-4;Q13555-10;Q13555-5,0.0347,0.01222,19.97542307,1.753754255
ENSG00000115350,POLE4,Q9NR33,Q9NR33,0.069115266,0.043005316,10.02885788,1.207303318
ENSG00000184983,NDUFA6,P56556,P56556,0.08823786,0.07032,7.855439579,0.993746599
ENSG00000115457,IGFBP2,P18065,P18065,0.0612,0.03496,11.32593432,1.297254037
ENSG00000099942,CRKL,P46109,P46109,0.032699847,0.006913263,21.1972606,2.001142406
ENSG00000133943,C14orf159,Q7Z3D6,Q7Z3D6-5;Q7Z3D6-4;Q7Z3D6-3;Q7Z3D6;Q7Z3D6-2,0.045045533,0.018486893,15.38770088,1.573961542
ENSG00000049759,NEDD4L,Q96PU5,Q96PU5-6;Q96PU5-7;Q96PU5-2;Q96PU5-5;Q96PU5;Q96PU5-3;Q96PU5-9;Q96PU5-4,0.036802853,0.034573157,18.83406098,1.30208642
ENSG00000173276,ZBTB21,Q9ULJ3,Q9ULJ3-2;Q9ULJ3,0.0725,0.04976,9.560650766,1.143945089
ENSG00000006016,CRLF1,O75462,O75462,0.067908026,0.039546823,10.20714665,1.243713862
ENSG00000143633,C1orf131,Q8NDD1,Q8NDD1-3;Q8NDD1-2;Q8NDD1;Q8NDD1-4,0.0731,0.04757,9.482177573,1.16349231
ENSG00000198752,CDC42BPB,Q9Y5S2,Q9Y5S2,0.038953049,0.012789668,17.79442699,1.7339662
ENSG00000128891,C15orf57,Q9BV29,Q9BV29-2;Q9BV29;Q9BV29-3,0.0937,0.06746,7.397515267,1.011779124
ENSG00000108961,RANGRF,Q9HD47,Q9HD47-4;Q9HD47-2;Q9HD47-3;Q9HD47,0.0438,0.01756,15.82527809,1.596300949
ENSG00000151176,PLBD2,Q8NHP8,Q8NHP8;Q8NHP8-2,0.03591657,0.015057012,19.29881335,1.663086674
ENSG00000137221,TJAP1,Q5JTD0,Q5JTD0-2;Q5JTD0;Q5JTD0-4,0.063746686,0.03785166,10.87346217,1.262740525
ENSG00000213619,NDUFS3,O75489,O75489;O75489-2,0.128280942,0.103988245,5.403352762,0.82384121
ENSG00000010292,NCAPD2,Q15021,Q15021,0.051541246,0.02725038,13.44839792,1.405452901
ENSG00000166165,CKB,P12277,P12277,0.038687078,0.014190194,17.91676232,1.688837134
ENSG00000101343,CRNKL1,Q9BZJ0,Q9BZJ0-2;Q9BZJ0-3;Q9BZJ0,0.041306174,0.017017732,16.78071619,1.609923783
ENSG00000170275,CRTAP,O75718,O75718,0.040484812,0.03007,17.12116586,1.362692033
ENSG00000141076,CIRH1A,Q969X6,Q969X6;Q969X6-3;Q969X6-2,0.059099662,0.033569404,11.72844585,1.314881827
ENSG00000188549,C15orf52,Q6ZUT6,Q6ZUT6;Q6ZUT6-4;Q6ZUT6-3,0.038214395,0.012201361,18.13837893,1.754417199
ENSG00000182504,CEP97,Q8IW35,Q8IW35;Q8IW35-2,0.047548186,0.023244638,14.57778388,1.474502672
ENSG00000171100,MTM1,Q13496,Q13496-2;Q13496,0.022830243,0.07826,30.36091983,0.947285617
ENSG00000078403,MLLT10,P55197,P55197-1;P55197,0.0359,0.01092,19.30772091,1.802602823
ENSG00000131043,AAR2,Q9Y312,Q9Y312,0.0468,0.02056,14.81083719,1.527802351
ENSG00000159023,EPB41,P11171,P11171;P11171-2;P11171-7;P11171-5,0.032441332,0.007718653,21.36617534,1.953283959
ENSG00000083535,PIBF1,Q8WXW3,Q8WXW3;Q8WXW3-2,0.105,0.07876,6.60140172,0.944519754
ENSG00000136205,TNS3,Q68CZ2,Q68CZ2;Q68CZ2-3,0.035519009,0.012634065,19.51482319,1.739282352
ENSG00000144535,DIS3L2,Q8IYB7,Q8IYB7;Q8IYB7-2;Q8IYB7-3;Q8IYB7-4;Q8IYB7-5,0.024945942,0.014063058,27.78596988,1.692745693
ENSG00000100241,SBF1,O95248,O95248;O95248-4,0.034694812,0.009230081,19.97840988,1.875619937
ENSG00000134013,LOXL2,Q9Y4K0,Q9Y4K0,0.238,0.21552,2.912383112,0.507337883
ENSG00000185818,NAT8L,Q8N9F0,Q8N9F0,0.0228,0.00032,30.40119213,3.335675483
ENSG00000128524,ATP6V1F,Q16864,Q16864;Q16864-2,0.0639,0.04116,10.84737372,1.226350095
ENSG00000166783,KIAA0430,Q9Y4F3,Q9Y4F3-3;Q9Y4F3-4;Q9Y4F3-5;Q9Y4F3;Q9Y4F3-6,0.048458745,0.023826145,14.30386147,1.463771675
ENSG00000112245,PTP4A1,Q93096,Q93096,0.101,0.07547,6.862843372,0.963051111
ENSG00000149480,MTA2,O94776,O94776;O94776-2,0.0332,0.008363636,20.87792713,1.91843036
ENSG00000143442,POGZ,Q7Z3K3,Q7Z3K3-5;Q7Z3K3-7;Q7Z3K3-2;Q7Z3K3-3;Q7Z3K3-6;Q7Z3K3;Q7Z3K3-4,0.043899886,0.018160485,15.78927059,1.581698028
ENSG00000146918,NCAPG2,Q86XI2,Q86XI2;Q86XI2-2,0.06,0.03726,11.55245301,1.26958261
ENSG00000054116,TRAPPC3,O43617,O43617-2,0.0519,0.02916,13.35543701,1.376037941
ENSG00000133216,EPHB2,P29323,P29323-2;P29323-3;P29323,0.0445,0.01826,15.57634114,1.579324688
ENSG00000126653,NSRP1,Q9H0G5,Q9H0G5,0.059483527,0.035136722,11.65275857,1.295064224
ENSG00000188554,NBR1,Q14596,Q14596-2;Q14596,0.16195061,0.136668568,4.279991175,0.705156816
ENSG00000160294,MCM3AP,O60318,O60318;O60318-2,0.045349972,0.019460786,15.28440136,1.551665079
ENSG00000118200,CAMSAP2,Q08AD1,Q08AD1-2;Q08AD1-3;Q08AD1,0.037989999,0.013052486,18.24551736,1.725132213
ENSG00000078142,PIK3C3,Q8NEB9,Q8NEB9,0.0347,0.00846,19.97542307,1.913455098
ENSG00000197345,MRPL21,Q7Z2W9,Q7Z2W9;Q7Z2W9-2,0.032696789,0.014133053,21.19924327,1.690589459
ENSG00000108479,GALK1,P51570,P51570;P51570-2,0.027099815,0.00347396,25.57756087,2.300000613
ENSG00000169641,LUZP1,Q86V48,Q86V48;Q86V48-2;Q86V48-3,0.044164239,0.019984804,15.69476113,1.540125563
ENSG00000168615,ADAM9,Q13443,Q13443;Q13443-2,0.060531314,0.035394791,11.45105124,1.291886114
ENSG00000090861,AARS,P49588,P49588;P49588-2,0.025098207,0.003290319,27.61739823,2.323587438
ENSG00000088280,ASAP3,Q8TDY4,Q8TDY4-3;Q8TDY4;Q8TDY4-2,0.0187,0.01856,37.06669415,1.572247489
ENSG00000162775,RBM15,Q96T37,Q96T37-4;Q96T37-2;Q96T37-3;Q96T37,0.030049626,0.00772,23.06674929,1.953208161
ENSG00000182173,TSEN54,Q7Z6J9,Q7Z6J9,0.0317,0.010874797,21.86584166,1.80440432
ENSG00000104267,CA2,P00918,P00918,0.025949952,0.003339042,26.71092359,2.317203608
ENSG00000165660,FAM175B,Q15018,Q15018,0.0233,0.003158987,29.74880603,2.341277598
ENSG00000104093,DMXL2,Q8TDJ6,Q8TDJ6;Q8TDJ6-3;Q8TDJ6-2,0.0366,0.012210946,18.93844756,1.754076154
ENSG00000113649,TCERG1,O14776,O14776-2;O14776,0.027099815,0.00276,25.57756087,2.399916379
ENSG00000014123,UFL1,O94874,O94874;O94874-3,0.029849958,0.005475235,23.22104365,2.102422685
ENSG00000160211,G6PD,P11413,P11413;P11413-3;P11413-2,0.023026072,0.00916,30.10271032,1.878929987
ENSG00000100221,JOSD1,Q15040,Q15040,0.274,0.25152,2.529734236,0.440252937
ENSG00000178172,SPINK6,Q6UWN8,Q6UWN8,0.297892598,0.273571554,2.326835863,0.403754523
ENSG00000135049,AGTPBP1,Q9UPW5,Q9UPW5-2;Q9UPW5;Q9UPW5-3,0.036,0.01326,19.25408835,1.718281937
ENSG00000163882,POLR2H,P52434,P52434;P52434-4;P52434-3,0.039862012,0.013876498,17.3886652,1.69854558
ENSG00000172534,HCFC1,P51610,P51610-4,0.0514,0.031988392,13.48535371,1.335833057
ENSG00000106804,C5,P01031,P01031,0.055137102,0.03746,12.57133867,1.267257688
ENSG00000115207,GTF3C2,Q8WUA4,Q8WUA4;Q8WUA4-2,0.048779914,0.023227848,14.20968438,1.474816495
ENSG00000159202,UBE2Z,Q9H832,Q9H832;Q9H832-2,0.0396,0.01712,17.50371668,1.607321701
ENSG00000104897,SF3A2,Q15428,Q15428,0.040482218,0.016363838,17.12226279,1.626940285
ENSG00000131368,MRPS25,P82663,P82663;P82663-3;P82663-2,0.0447,0.02222,15.50664833,1.494081406
ENSG00000096872,IFT74,Q96LB3,Q96LB3;Q96LB3-2,0.0345,0.01202,20.09122262,1.760920993
ENSG00000159479,MED8,Q96G25,Q96G25;Q96G25-2;Q96G25-3,0.052529991,0.026603838,13.19526544,1.415881165
ENSG00000163694,RBM47,A0AV96,A0AV96-2;A0AV96,0.0339,0.01606,20.44681949,1.63507992
ENSG00000196405,EVL,Q9UI08,Q9UI08-2;Q9UI08-3;Q9UI08,0.0221,0.00916,31.36412582,1.878929987
ENSG00000005243,COPZ2,Q9P299,Q9P299,0.038429676,0.015921005,18.03676877,1.638854982
ENSG00000169519,METTL15,A6NJ78,A6NJ78;A6NJ78-3;A6NJ78-2;A6NJ78-4,0.0611,0.03486,11.34447104,1.298498078
ENSG00000138593,SECISBP2L,Q93073,Q93073;Q93073-2,0.081511962,0.057399402,8.503625246,1.08191809
ENSG00000008282,SYPL1,Q16563,Q16563-2;Q16563,0.0346,0.01186,20.03315551,1.766740772
ENSG00000002919,SNX11,Q9Y5W9,Q9Y5W9-2;Q9Y5W9,0.047259285,0.024352807,14.6668995,1.454276437
ENSG00000259494,MRPL46,Q9H2W6,Q9H2W6,0.039892355,0.01710138,17.37543892,1.607794302
ENSG00000166169,POLL,Q9UGP5,Q9UGP5-2;Q9UGP5,0.05586421,0.031759238,12.40771464,1.338955387
ENSG00000132024,CC2D1A,Q6P1N0,Q6P1N0-2;Q6P1N0,0.042095724,0.016559133,16.46597589,1.621787855
ENSG00000123384,LRP1,Q07954,Q07954;Q07954-2,0.041843279,0.02012,16.56531698,1.537197485
ENSG00000059378,PARP12,Q9H0J9,Q9H0J9,0.0359,0.012494223,19.30772091,1.74411622
ENSG00000147099,HDAC8,Q9BY41,Q9BY41-4;Q9BY41,0.0311,0.00836,22.28769069,1.918619184
ENSG00000196411,EPHB4,P54760,P54760,0.0278,0.00532,24.93335182,2.114913829
ENSG00000164830,OXR1,Q8N573,Q8N573-2;Q8N573-5;Q8N573-8;Q8N573;Q8N573-3,0.037045917,0.01486,18.71048764,1.668806652
ENSG00000165417,GTF2A1,P52655,P52655,0.042948574,0.02012,16.13900341,1.537197485
ENSG00000130811,EIF3G,O75821,O75821,0.030495901,0.00804731,22.72919145,1.935174723
ENSG00000124226,RNF114,Q9Y508,Q9Y508;Q9Y508-2,0.060449979,0.034562627,11.46645852,1.302218714
ENSG00000108064,TFAM,Q00059,Q00059;Q00059-2,0.02813592,0.007391576,24.63566779,1.972088398
ENSG00000081913,PHLPP1,O60346,O60346,0.097,0.07147,7.145847222,0.986701679
ENSG00000163468,CCT3,P49368,P49368;P49368-2,0.037846004,0.012591342,18.31493716,1.740753432
ENSG00000204371,EHMT2,Q96KQ7,Q96KQ7-2;Q96KQ7,0.03825794,0.013968006,18.11773384,1.695691039
ENSG00000155368,DBI,P07108,P07108;P07108-3;P07108-2;P07108-4;P07108-5,0.0116,#NUM!,59.75406729,NA
ENSG00000104872,PIH1D1,Q9NWS0,Q9NWS0;Q9NWS0-3,0.037349163,0.013283953,18.55857318,1.71749814
ENSG00000176108,CHMP6,Q96FZ7,Q96FZ7,0.0611,0.03836,11.34447104,1.256946862
ENSG00000132109,TRIM21,P19474,P19474;P19474-2,0.037229021,0.01297,18.61846385,1.727885485
ENSG00000165916,PSMC3,P17980,P17980,0.04317036,0.017624767,16.05608981,1.594702085
ENSG00000162734,PEA15,Q15121,Q15121;Q15121-2,0.044996,0.021184787,15.40464004,1.514801359
ENSG00000100522,GNPNAT1,Q96EK6,Q96EK6,0.037491466,0.014009911,18.48813237,1.694390092
ENSG00000139641,ESYT1,Q9BSJ8,Q9BSJ8;Q9BSJ8-2,0.023,0.006644577,30.13683394,2.01835814
ENSG00000143971,ETAA1,Q9NY74,Q9NY74,0.0819,0.05942,8.463335538,1.066892814
ENSG00000059758,CDK17,Q00537,Q00537-2;Q00537,0.146,0.11976,4.747583428,0.762513674
ENSG00000143870,PDIA6,Q15084,Q15084-3;Q15084;Q15084-4;Q15084-5;Q15084-2,0.027335874,0.010032308,25.35668638,1.839424612
ENSG00000164169,PRMT9,Q6P2P2,Q6P2P2;Q6P2P2-2,0.0275,0.002084994,25.20535202,2.52172065
ENSG00000176171,BNIP3,Q12983,Q12983,0.203,0.18052,3.414518131,0.584300136
ENSG00000125995,ROMO1,P60602,P60602-2;P60602,0.111850346,0.088910883,6.197094623,0.891870535
ENSG00000171033,PKIA,P61925,P61925,0.0939,0.06837,7.381759111,1.005959881
ENSG00000145725,PPIP5K2,O43314,O43314;O43314-2,0.034333948,0.009955461,20.18839127,1.842764094
ENSG00000136371,MTHFS,P49914,P49914-2;P49914,0.030397368,0.00456,22.80286812,2.181860618
ENSG00000147065,MSN,P26038,P26038,0.028995689,0.00852,23.90518027,1.910385866
ENSG00000115963,RND3,P61587,P61587,0.244507669,0.215485818,2.83486888,0.507406769
ENSG00000135899,SP110,Q9HB58,Q9HB58-5;Q9HB58-3;Q9HB58-7;Q9HB58;Q9HB58-6;Q9HB58-2,0.0688,0.04327,10.07481367,1.204638566
ENSG00000065978,YBX1,P67809,P67809,0.05192379,0.027248699,13.34931785,1.405479689
ENSG00000101782,RIOK3,O14730,O14730-2;O14730,0.147790392,0.121796376,4.690069298,0.755191095
ENSG00000139146,FAM60A,Q9NP50,Q9NP50,0.315,0.29252,2.20046724,0.374669896
ENSG00000110395,CBL,P22681,P22681,0.045297241,0.021270317,15.3021944,1.513051492
ENSG00000007080,CCDC124,Q96CT7,Q96CT7,0.037381814,0.012621379,18.54236354,1.739718664
ENSG00000152952,PLOD2,O00469,O00469-2;O00469-3,0.039293129,0.027018127,17.64041692,1.409170218
ENSG00000267796,LIN37,Q96GY3,Q96GY3,0.0494,0.02377,14.03131944,1.464796279
ENSG00000173588,CEP83,Q9Y592,Q9Y592-2;Q9Y592,0.0533,0.03056,13.00463753,1.355672111
ENSG00000182117,NOP10,Q9NPE3,Q9NPE3,0.0354,0.00987,19.58042883,1.846508308
ENSG00000116350,SRSF4,Q08170,Q08170,0.0379,0.01516,18.28884381,1.66012626
ENSG00000095139,ARCN1,P48444,P48444;P48444-2,0.035549684,0.009662826,19.49798455,1.855721316
ENSG00000164105,SAP30,O75446,O75446,0.0298,0.00427,23.2599725,2.210397586
ENSG00000078070,MCCC1,Q96RQ3,Q96RQ3,0.0389,0.017797562,17.81869359,1.590464955
ENSG00000130695,CEP85,Q6P2H3,Q6P2H3-2;Q6P2H3;Q6P2H3-4;Q6P2H3-3,0.109,0.08347,6.359148446,0.919295048
ENSG00000177556,ATOX1,O00244,O00244,0.026547693,0.00416,26.10950723,2.22173213
ENSG00000104320,NBN,O60934,O60934,0.046999574,0.021837431,14.74794588,1.501623912
ENSG00000006715,VPS41,P49754,P49754-2;P49754-3;P49754,0.0444,0.02166,15.61142299,1.505167009
ENSG00000124831,LRRFIP1,Q32MZ4,Q32MZ4-3;Q32MZ4-2,0.0497,0.02696,13.94662335,1.410105573
ENSG00000109787,KLF3,P57682,P57682-2;P57682,0.427,0.40452,1.623295505,0.233885462
ENSG00000169139,UBE2V2,Q15819,Q15819,0.030538173,0.005588238,22.69772931,2.093550594
ENSG00000166963,MAP1A,P78559,P78559;P78559-2,0.0224,0.00086,30.94407056,2.90632701
ENSG00000158486,DNAH3,Q8TD57,Q8TD57-2;Q8TD57-3;Q8TD57,0.0368,0.01127,18.83552121,1.788901545
ENSG00000160360,GPSM1,Q86YR5,Q86YR5-4;Q86YR5;Q86YR5-3,0.038662643,0.015308534,17.92808557,1.65589187
ENSG00000118058,KMT2A,Q03164,Q03164-2;Q03164;Q03164-3,0.0584,0.03566,11.86895857,1.288644122
ENSG00000188342,GTF2F2,P13984,P13984,0.037280692,0.012507502,18.59265862,1.743654889
ENSG00000197935,ZNF311,Q5JNZ3,Q5JNZ3,0.024811288,0.00297,27.93676763,2.368069012
